ID,Title
5633,Gait Analysis Using Stereo Camera in Daily Environment
5634,"Localization of Small Neoplastic Lesions in Colonoscopy by Estimating Edge, Texture and Motion Saliency"
5635,U-NetPlus: A Modified Encoder-Decoder U-Net Architecture for Semantic and Instance Segmentation of Surgical Instruments from Laparoscopic Images
5636,Automated Pap Smear Cervical Cancer Screening Using Deep Learning
5637,Anabranch network for camouflaged object segmentation
5638,Weakly supervised precise segmentation for historical document images
5639,Deep learning – Method overview and review of use for fruit detection and yield estimation
5640,A Learning Framework for Target Detection and Human Face Recognition in Real Time
5641,Semantic-aware neural style transfer
5642,A robust and efficient framework for fast cylinder detection
5643,Dynamic-SLAM: Semantic monocular visual localization and mapping based on deep learning in dynamic environment
5644,Multi-layer boosting sparse convolutional model for generalized nuclear segmentation from histopathology images
5645,CNN with spatio-temporal information for fast suspicious object detection and recognition in THz security images
5646,Segmenting and tracking cell instances with cosine embeddings and recurrent hourglass networks
5647,The seven key challenges for the future of computer-aided diagnosis in medicine
5648,The Concept of the Deviant Behavior Detection System via Surveillance Cameras
5649,Deep Learning for SAR Image Despeckling
5650,Object detection for panoramic images based on MS‐RPN structure in traffic road scenes
5651,Adaptive convolutional neural network for large change in video object segmentation
5652,Human Detection Aided by Deeply Learned Semantic Masks
5653,Recent progresses on object detection: a brief review
5654,An Improved Capsule Network Based on Newly Reconstructed Network and the Method of Sharing Parameters
5655,Procedural Synthesis of Remote Sensing Images for Robust Change Detection with Neural Networks
5656,Ship Segmentation and Orientation Estimation Using Keypoints Detection and Voting Mechanism in Remote Sensing Images
5657,3D Pose Detection of Closely Interactive Humans Using Multi-View Cameras
5658,Deep learning approach to peripheral leukocyte recognition
5659,Machine Learning Techniques for the Segmentation of Tomographic Image Data of Functional Materials
5660,A Review on Deep Learning Techniques for 3D Sensed Data Classification
5661,Learning to Recognize Unmodified Lights with Invisible Features
5662,"Image acquisition, evaluation and segmentation of thermal cutting edges using a mobile device"
5663,Convolutional neural networks for recognition and segmentation of aluminum profiles
5664,Driver Pose Estimation Using Recurrent Lightweight Network and Virtual Data Augmented Transfer Learning
5665,DeepTetrad: high-throughput analysis of meiotic tetrads by deep learning in plants
5666,Representation Similarity Analysis for Efficient Task taxonomy & Transfer Learning
5667,"Competitive Collaboration: Joint Unsupervised Learning of Depth, Camera Motion, Optical Flow and Motion Segmentation"
5668,Zoom-In-to-Check: Boosting Video Interpolation via Instance-level Discrimination
5669,PifPaf: Composite Fields for Human Pose Estimation
5670,Translate-to-Recognize Networks for RGB-D Scene Recognition
5671,HoloPose: Holistic 3D Human Reconstruction In-The-Wild
5672,Look More Than Once: An Accurate Detector for Text of Arbitrary Shapes
5673,Viewport Proposal CNN for 360° Video Quality Assessment
5674,Learning Actor Relation Graphs for Group Activity Recognition
5675,Tightness-aware Evaluation Protocol for Scene Text Detection
5676,MaxpoolNMS: Getting Rid of NMS Bottlenecks in Two-Stage Object Detectors
5677,Assisted Excitation of Activations: A Learning Technique to Improve Object Detectors
5678,Structured Pruning of Neural Networks with Budget-Aware Regularization
5679,Instance Segmentation by Jointly Optimizing Spatial Embeddings and Clustering Bandwidth
5680,Argoverse: 3D Tracking and Forecasting with Rich Maps
5681,Estimating 3D Motion and Forces of Person-Object Interactions from Monocular Video
5682,Deep ChArUco: Dark ChArUco Marker Pose Estimation
5683,Object-aware Aggregation with Bidirectional Temporal Graph for Video Captioning
5684,Actor-Critic Instance Segmentation
5685,Skeleton-Based Action Recognition with Directed Graph Neural Networks
5686,3D human pose estimation in video with temporal convolutions and semi-supervised training
5687,RGBD Based Dimensional Decomposition Residual Network for 3D Semantic Scene Completion
5688,Stereo R-CNN based 3D Object Detection for Autonomous Driving
5689,DARNet: Deep Active Ray Network for Building Segmentation
5690,Triply Supervised Decoder Networks for Joint Detection and Segmentation
5691,Grid R-CNN
5692,Towards Universal Object Detection by Domain Attention
5693,AANet: Attribute Attention Network for Person Re-Identifications
5694,From Recognition to Cognition: Visual Commonsense Reasoning
5695,Grounded Video Description
5696,Arbitrary Shape Scene Text Detection with Adaptive Text Region Representation
5697,Reasoning-RCNN: Unifying Adaptive Global Reasoning into Large-scale Object Detection
5698,Mask Scoring R-CNN
5699,Modularized Textual Grounding for Counterfactual Resilience
5700,ToothNet: Automatic Tooth Instance Segmentation and Identification from Cone Beam CT Images
5701,AOGNets: Compositional Grammatical Architectures for Deep Learning
5702,CapSal: Leveraging Captioning to Boost Semantics for Salient Object Detection
5703,Reliable and Efficient Image Cropping: A Grid Anchor based Approach
5704,Unsupervised 3D Pose Estimation with Geometric Self-Supervision
5705,Deep High-Resolution Representation Learning for Human Pose Estimation
5706,Multi-Person Pose Estimation with Enhanced Channel-wise and Spatial Information
5707,Face Parsing with RoI Tanh-Warping
5708,Synthesizing 3D Shapes from Silhouette Image Collections using Multi-projection Generative Adversarial Networks
5709,ApolloCar3D: A Large 3D Car Instance Understanding Benchmark for Autonomous Driving
5710,CANet: Class-Agnostic Segmentation Networks with Iterative Refinement and Attentive Few-Shot Learning
5711,Instance-Level Meta Normalization
5712,PlaneRCNN: 3D Plane Detection and Reconstruction from a Single Image
5713,TextureNet: Consistent Local Parametrizations for Learning from High-Resolution Signals on Meshes
5714,3D-SIS: 3D Semantic Instance Segmentation of RGB-D Scans
5715,Not All Areas Are Equal: Transfer Learning for Semantic Segmentation via Hierarchical Region Selection
5716,Associatively Segmenting Instances and Semantics in Point Clouds
5717,GSPN: Generative Shape Proposal Network for 3D Instance Segmentation in Point Cloud
5718,SPM-Tracker: Series-Parallel Matching for Real-Time Visual Object Tracking
5719,Social Relation Recognition from Videos via Multi-scale Spatial-Temporal Reasoning
5720,Semantic Graph Convolutional Networks for 3D Human Pose Regression
5721,Learning Instance Activation Maps for Weakly Supervised Instance Segmentation
5722,Activity Driven Weakly Supervised Object Detection
5723,Bounding Box Regression with Uncertainty for Accurate Object Detection
5724,Learning RoI Transformer for Oriented Object Detection in Aerial Images
5725,"Student Becoming the Master: Knowledge Amalgamation for Joint Scene Parsing, Depth Estimation, and More"
5726,Universal Domain Adaptation
5727,Do Better ImageNet Models Transfer Better?
5728,Normalized Object Coordinate Space for Category-Level 6D Object Pose and Size Estimation
5729,Learning Spatial Common Sense with Geometry-Aware Recurrent Networks
5730,Collaborative Learning of Semi-Supervised Segmentation and Classification for Medical Images
5731,Adaptively Connected Neural Networks
5732,Hierarchy Denoising Recursive Autoencoders for 3D Scene Layout Prediction
5733,Feature Selective Anchor-Free Module for Single-Shot Object Detection
5734,PointRCNN: 3D Object Proposal Generation and Detection from Point Cloud
5735,Weakly Supervised Person Re-Identification
5736,Adapting Object Detectors via Selective Cross-Domain Alignment
5737,Generalized Intersection over Union: A Metric and A Loss for Bounding Box Regression
5738,Learning Channel-wise Interactions for Binary Convolutional Neural Networks
5739,Deep RNN Framework for Visual Sequential Applications
5740,MHP-VOS: Multiple Hypotheses Propagation for Video Object Segmentation
5741,An ensemble learning framework for convolutional neural network based on multiple classifiers
5742,Volumetric Instance-Aware Semantic Mapping and 3D Object Discovery
5743,Small traffic sign detection from large image
5744,Unconstrained Iris Segmentation Using Convolutional Neural Networks
5745,Foreground Gating and Background Refining Network for Surveillance Object Detection
5746,Visual Quality Evaluation for Semantic Segmentation: Subjective Assessment Database and Objective Assessment Measure
5747,The Comparison of Fusion Methods for HSRRSI Considering the Effectiveness of Land Cover (Features) Object Recognition Based on Deep Learning
5748,Semantic mapping for orchard environments by merging two‐sides reconstructions of tree rows
5749,Length Phenotyping with Interest Point Detection
5750,Spatial Sampling Network for Fast Scene Understanding
5751,Automated focus distance estimation for digital microscopy using deep convolutional neural networks
5752,Data Augmentation for Leaf Segmentation and Counting Tasks in Rosette Plants
5753,ROLS : Robust Object-Level SLAM for grape counting
5754,Dynamic Representations Toward Efficient Inference on Deep Neural Networks by Decision Gates
5755,FERAtt: Facial Expression Recognition with Attention Net
5756,EV-SegNet: Semantic Segmentation for Event-based Cameras
5757,A detect-then-retrieve model for multi-domain fashion item retrieval
5758,Complexer-YOLO: Real-Time 3D Object Detection and Tracking on Semantic Point Clouds
5759,Detection of Single Grapevine Berries in Images Using Fully Convolutional Neural Networks
5760,ARTHuS: Adaptive Real-Time Human Segmentation in Sports through Online Distillation
5761,AttoNets: Compact and Efficient Deep Neural Networks for the Edge via Human-Machine Collaborative Design
5762,Large-scale DTM Generation from Satellite Data
5763,Multi-person 3D Pose Estimation and Tracking in Sports
5764,Pose-Guided R-CNN for Jersey Number Recognition in Sports
5765,Leaf Segmentation By Functional Modeling
5766,Online Neural Cell Tracking using Blob-Seed Segmentation and Optical Flow
5767,On the Robustness of Redundant Teacher-Student Frameworks for Semantic Segmentation
5768,Convolutional Neural Networks for On-Board Cloud Screening
5769,Effectively Linking Persons on Cameras and Mobile Devices on Networks
5770,Region-Based Automated Localization of Colonoscopy and Wireless Capsule Endoscopy Polyps
5771,Video-Based Activity Forecasting for Construction Safety Monitoring Use Cases
5772,Worksite Object Characterization for Automatically Updating Building Information Models
5773,Semi-supervised Semantic Mapping Through Label Propagation with Semantic Texture Meshes
5774,Adaptively Dense Feature Pyramid Network for Object Detection
5775,LDLS: 3-D Object Segmentation Through Label Diffusion From 2-D Images
5776,Deep Learning with Convolutional Neural Networks for Histopathology Image Analysis
5777,An Industrial Micro-Defect Diagnosis System via Intelligent Segmentation Region
5778,Object Detection from Scratch with Deep Supervision
5779,Pathology Image Analysis Using Segmentation Deep Learning Algorithms.
5780,Cascading Convolutional Neural Network for Steel Surface Defect Detection
5781,Segmentation Convolutional Neural Networks for Automatic Crater Detection on Mars
5782,Developing a brain atlas through deep learning
5783,Grid Based Spherical CNN for Object Detection from Panoramic Images
5784,Dense-ACSSD for End-to-end Traffic Scenes Recognition
5785,How to Improve Object Detection in a Driver Assistance System Applying Explainable Deep Learning
5786,Large-Scale extraction of accurate vehicle trajectories for driving behavior learning
5787,Extended Vehicle Tracking with Probabilistic Spatial Relation Projection and Consideration of Shape Feature Uncertainties
5788,Single Network Panoptic Segmentation for Street Scene Understanding
5789,Global and Local Multi-scale Feature Fusion for Object Detection and Semantic Segmentation
5790,A Deep-Learning Approach for Parking Slot Detection on Surround-View Images
5791,A microfluidic platform with cell-scale precise temperature control for simultaneous investigation of the osmotic responses of multiple oocytes
5792,Iris Recognition with Image Segmentation Employing Retrained Off-the-Shelf Deep Neural Networks
5793,Local bit-plane decoded convolutional neural network features for biomedical image retrieval
5794,A Shared Model Based Dense Real-Time Semantic SLAM Method Towards Repetitive Scene
5795,3D-like Bounding Box for Vehicle Detection
5796,Task-Oriented Feature-Fused Network With Multivariate Dataset for Joint Face Analysis
5797,Learning Discriminative Features for Image Retrieval
5798,System architecture for autonomous mobile manipulation of everyday objects in domestic environments
5799,Enhanced Convolutional Neural Network for Abnormal Event Detection in Video Streams
5800,Image‐based concrete crack assessment using mask and region‐based convolutional neural network
5801,Cascaded Pyramid Mining Network for Weakly Supervised Temporal Action Localization
5802,Detector-in-Detector: Multi-level Analysis for Human-Parts
5803,"AttentionMask: Attentive, Efficient Object Proposal Generation Focusing on Small Objects"
5804,Attacking Split Manufacturing from a Deep Learning Perspective
5805,Exploring An Easy Way for Imbalanced Data Sets in Semantic Image Segmentation
5806,Individual Tree-Crown Detection in RGB Imagery Using Semi-Supervised Deep Learning Neural Networks
5807,Performance Comparison of Different CNN models for Indian Road Dataset
5808,A comprehensive survey on computer vision based approaches for automatic identification of products in retail store
5809,Curved scene text detection via transverse and longitudinal sequence connection
5810,ObjectFusion: An object detection and segmentation framework with RGB-D SLAM and convolutional neural networks
5811,Automation enhancement and accuracy investigation of a portable single‐camera gait analysis system
5812,Synthetic bootstrapping of convolutional neural networks for semantic plant part segmentation
5813,Diagnosis of Alzheimer’s Disease via Multi-Modality 3D Convolutional Neural Network
5814,Instance Segmentation based Semantic Matting for Compositing Applications
5815,How Do Drivers Allocate Their Potential Attention? Driving Fixation Prediction via Convolutional Neural Networks
5816,A pose estimation system based on deep neural network and ICP registration for robotic spray painting application
5817,Computer-aided detection and diagnosis of microcalcification clusters on full field digital mammograms based on deep learning method using neutrosophic boosting
5818,"Developing an Algorithm for Buildings Extraction and Determining Changes from Airborne LiDAR, and Comparing with R-CNN Method from Drone Images"
5819,Tiny People Pose
5820,iPose: Instance-Aware 6D Pose Estimation of Partly Occluded Objects
5821,Towards Multi-class Object Detection in Unconstrained Remote Sensing Imagery
5822,TextNet: Irregular Text Reading from Images with an End-to-End Trainable Network
5823,Pneumonia Detection with Weighted Voting Ensemble of CNN Models
5824,Can Categories and Attributes Be Learned in a Multi-Task Way?
5825,Cross Connected Network for Efficient Image Recognition
5826,Thinking Outside the Box: Generation of Unconstrained 3D Room Layouts
5827,Multilevel Collaborative Attention Network for Person Search
5828,Deep learning for cellular image analysis
5829,Super accurate low latency object detection on a surveillance UAV
5830,Auto-Retoucher(ART)—A Framework for Background Replacement and Foreground Adjustment
5831,End-to-End Feature Pyramid Network for Real-Time Multi-Person Pose Estimation
5832,Pupil Localization for Ophthalmic Diagnosis Using Anchor Ellipse Regression
5833,3D Object Trajectory Reconstruction using Stereo Matching and Instance Flow based Multiple Object Tracking
5834,Human-Object Maps for Daily Activity Recognition
5835,A deep learning-based approach for high-throughput hypocotyl phenotyping
5836,Geometric Image Synthesis
5837,Universal Bounding Box Regression and Its Applications
5838,Guided Feature Selection for Deep Visual Odometry
5839,Reverse Densely Connected Feature Pyramid Network for Object Detection
5840,Putting the Anchors Efficiently: Geometric Constrained Pedestrian Detection
5841,Comprehensive Feature Enhancement Module for Single-Shot Object Detector
5842,TKDN: Scene Text Detection via Keypoints Detection
5843,Hardware-Aware Softmax Approximation for Deep Neural Networks
5844,Fast Single Shot Instance Segmentation
5845,Video Object Segmentation with Language Referring Expressions
5846,"PReMVOS: Proposal-Generation, Refinement and Merging for Video Object Segmentation"
5847,Design Pseudo Ground Truth with Motion Cue for Unsupervised Video Object Segmentation
5848,Large-scale building extraction in very high-resolution aerial imagery using Mask R-CNN
5849,Goal-oriented Object Importance Estimation in On-road Driving Videos
5850,OmniDRL: Robust Pedestrian Detection using Deep Reinforcement Learning on Omnidirectional Cameras*
5851,Empty Cities: Image Inpainting for a Dynamic-Object-Invariant Space
5852,Semi Supervised Deep Quick Instance Detection and Segmentation
5853,A Fog Robotic System for Dynamic Visual Servoing
5854,Who Takes What: Using RGB-D Camera and Inertial Sensor for Unmanned Monitor
5855,Probabilistic Projective Association and Semantic Guided Relocalization for Dense Reconstruction
5856,MVX-Net: Multimodal VoxelNet for 3D Object Detection
5857,Towards Robust Product Packing with a Minimalistic End-Effector
5858,"Multi-Task Template Matching for Object Detection, Segmentation and Pose Estimation Using Depth Images"
5859,Video Object Segmentation using Teacher-Student Adaptation in a Human Robot Interaction (HRI) Setting
5860,Mask R-CNN for Ear Detection
5861,Microscopic Sample Segmentation by Fully Convolutional Network for Parasite Detection
5862,Grid-based multi-object tracking with Siamese CNN based appearance edge and access region mechanism
5863,Multi-Path Dilated Residual Network for Nuclei Segmentation and Detection
5864,Stealthy Porn: Understanding Real-World Adversarial Images for Illicit Online Promotion
5865,SisterNetwork: Enhancing Robustness of Multi-label Classification with Semantically Segmented Images
5866,Accurate Nuclear Segmentation with Center Vector Encoding
5867,SHAMANN: Shared Memory Augmented Neural Networks
5868,Combining Common Sense Rules and Machine Learning to Understand Object Manipulation
5869,"ACCURATE, ENERGY-EFFICIENT CLASSIFICATION WITH SPIKING RANDOM NEURAL NETWORK"
5870,End-to-end lung cancer screening with three-dimensional deep learning on low-dose chest computed tomography
5871,A primer in artificial intelligence in cardiovascular medicine
5872,A Study on Computer Vision Techniques for Self-driving Cars
5873,Large Scale Sign Language Interpretation
5874,See-your-room
5875,Adaptively Weighted Multi-task Learning Using Inverse Validation Loss
5876,Visual Relationship Recognition via Language and Position Guided Attention
5877,Sleep Gesture Detection in Classroom Monitor System
5878,Object Detection in Curved Space for 360-Degree Camera
5879,Deep Counting Model Extensions with Segmentation for Person Detection
5880,Polyphonic Music Transcription with Semantic Segmentation
5881,Weakly Supervised Instance Segmentation Using Hybrid Networks
5882,An Efficient Framework to Detect and Avoid Driver Sleepiness Based on YOLO with Haar Cascades and an Intelligent Agent
5883,Automatic surface area and volume prediction on ellipsoidal ham using deep learning
5884,Layer-Level Knowledge Distillation for Deep Neural Network Learning
5885,DoGNet: A deep architecture for synapse detection in multiplexed fluorescence images
5886,Application of kohonen neural networks to search for regions of interest in the detection and recognition of objects
5887,Fine-Grained Multi-human Parsing
5888,Quantitative assessment of image quality for maritime surveillance applications
5889,An Efficient Solution for Semantic Segmentation: ShuffleNet V2 with Atrous Separable Convolutions
5890,Real-Time Semantic Mapping of Visual SLAM Based on DCNN
5891,Attentive neural cell instance segmentation
5892,Polyp Detection and Segmentation using Mask R-CNN: Does a Deeper Feature Extractor CNN Always Perform Better?
5893,Bidirectional Optimization Coupled Lightweight Networks for Efficient and Robust Multi-Person 2D Pose Estimation
5894,Identifying maritime vessels at multiple levels of descriptions using deep features
5895,Reducing the cost of visual DL datasets
5896,Adaptive Convolution for Object Detection
5897,Uncovering Ecological Patterns with Convolutional Neural Networks
5898,Learning to Predict 2D Object Instances by Applying Model-Based 6D Pose Estimation
5899,Computational staining of pathology images to study tumor microenvironment in lung cancer
5900,"Object recognition, identification and classification for intelligent surveillance and reconnaissance platforms"
5901,An improved YOLOv2 model with depth-wise separable convolutional layers for object detection
5902,CRRCNN: cascade rotational RCNN for dense arbitrary-oriented object detection
5903,A Dynamic Part-Attention Model for Person Re-Identification
5904,Denoising of 3D magnetic resonance images using a residual encoder–decoder Wasserstein generative adversarial network
5905,Tracking 3-D Motion of Dynamic Objects Using Monocular Visual-Inertial Sensing
5906,BoSR: A CNN-based aurora image retrieval method
5907,Pair-Navi: Peer-to-Peer Indoor Navigation with Mobile Visual SLAM
5908,Batch Reading Densely Arranged QR Codes
5909,Object Detection Algorithm Based on Multiheaded Attention
5910,A photometric stereo-based 3D imaging system using computer vision and deep learning for tracking plant growth
5911,Efficient Small Object Detection with an Improved Region Proposal Networks
5912,RNA: An Accurate Residual Network Accelerator for Quantized and Reconstructed Deep Neural Networks
5913,FaultSeg3D: Using synthetic data sets to train an end-to-end convolutional neural network for 3D seismic fault segmentation
5914,Multilayer feature descriptors fusion CNN models for fine‐grained visual recognition
5915,Label transfer between images and 3D shapes via local correspondence encoding
5916,Concealed object segmentation in terahertz imaging via adversarial learning
5917,Social media data for conservation science: A methodological overview
5918,Can adversarial networks hallucinate occluded people with a plausible aspect?
5919,From superpixel to human shape modelling for carried object detection
5920,Object Tracking for a Smart City Using IoT and Edge Computing
5921,Dynamic Detection and Tracking Based on Human Body Component Modeling
5922,Development of Multi-person Pose Estimation Method Based on PAFs
5923,A Unified Framework of Deep Neural Networks by Capsules
5924,Road Segmentation of Unmanned Aerial Vehicle Remote Sensing Images Using Adversarial Network With Multiscale Context Aggregation
5925,Automatic Nucleus Segmentation with Mask-RCNN
5926,Human Tracking for Facility Surveillance
5927,Deep Learning for Detection of Railway Signs and Signals
5928,A markerless automatic deformable registration framework for augmented reality navigation of laparoscopy partial nephrectomy
5929,Color instance segmentation and classification of cervix images
5930,DRPnet - Automated Particle Picking in Cryo-Electron Micrographs using Deep Regression
5931,Deep feature descriptor based hierarchical dense matching for X-ray angiographic images
5932,Neural variational matrix factorization for collaborative filtering in recommendation systems
5933,Development of Deep Learning Framework for Mathematical Morphology
5934,An End-to-End Image-Based Automatic Food Energy Estimation Technique Based on Learned Energy Distribution Images: Protocol and Methodology
5935,Low-Cost IoT Surveillance System Using Hardware-Acceleration and Convolutional Neural Networks
5936,Weakly Supervised Adversarial Domain Adaptation for Semantic Segmentation in Urban Scenes
5937,Optical frontend for a convolutional neural network.
5938,A Dual-Branch CNN Structure for Deformable Object Detection
5939,Human Detection in Thermal Imaging Using YOLO
5940,Real-Time Human Body Pose Estimation for In-Car Depth Images
5941,Object Detection in Videos by High Quality Object Linking
5942,Automated segmentation and quantification of aortic calcification at abdominal CT: application of a deep learning-based algorithm to a longitudinal screening cohort
5943,Ex-ante online risk assessment for building emergency evacuation through multimedia data
5944,Mask-RCNN and U-Net Ensembled for Nuclei Segmentation
5945,Accurate Segmentation of Dental Panoramic Radiographs with U-NETS
5946,Lesion Attributes Segmentation for Melanoma Detection with Multi-Task U-Net
5947,Uldor: A Universal Lesion Detector For Ct Scans With Pseudo Masks And Hard Negative Example Mining
5948,Cell Detection With Deep Convolutional Networks Trained With Minimal Annotations
5949,Volume R-CNN: Unified Framework for CT Object Detection and Instance Segmentation
5950,Residual Attention Based Network for Hand Bone Age Assessment
5951,End-To-End Diagnosis And Segmentation Learning From Cardiac Magnetic Resonance Imaging
5952,Semantic Segmentation Of Hands In Multimodal Images: A Region New-Based CNN Approach
5953,Context-Refined Neural Cell Instance Segmentation
5954,Improved ICH Classification Using Task-Dependent Learning
5955,Mask-Driven Mitosis Detection In Histopathology Images
5956,Probabilistic Real-Time User Posture Tracking for Personalized Robot-Assisted Dressing
5957,Development of convolutional neural network and its application in image classification: a survey
5958,Traffic Light Recognition Based on Binary Semantic Segmentation Network
5959,Improving Audiovisual Content Annotation Through a Semi-automated Process Based on Deep Learning
5960,A CNN-Based Method for Intent Recognition Using Inertial Measurement Units and Intelligent Lower Limb Prosthesis
5961,"A generalised makespan estimation for shop scheduling problems, using visual data and a convolutional neural network"
5962,DNS: A multi-scale deconvolution semantic segmentation network for joint detection and segmentation
5963,Liver Steatosis Segmentation With Deep Learning Methods
5964,Advances in Computer Vision-Based Civil Infrastructure Inspection and Monitoring
5965,Box-level segmentation supervised deep neural networks for accurate and real-time multispectral pedestrian detection
5966,Learning high-level features by fusing multi-view representation of MLS point clouds for 3D object recognition in road environments
5967,An improved tiny-yolov3 pedestrian detection algorithm
5968,Survey on semantic segmentation using deep learning techniques
5969,Robust object tracking via integration of particle filtering with deep detection
5970,Automatic Dataset Generation of Object Detection and Instance Segmentation using Mask R-CNN
5971,Object Recognition and Pose Estimation Based on Deep Learning for Visual Servoing
5972,Livestock detection in aerial images using a fully convolutional network
5973,Discovering hierarchical common brain networks via multimodal deep belief network
5974,Robust mouse tracking in complex environments using neural networks
5975,Study of 3D Target Replacement in AR Based On Target Tracking
5976,Simultaneous 3D Tracking and Reconstruction of Multiple Moving Rigid Objects
5977,Single Image Haze Removal via Region Detection Network
5978,A Novel Framework for 3D-2D Vertebra Matching
5979,CNN Based Touch Interaction Detection for Infant Speech Development
5980,Robust graticule intersection localization for rotated topographic maps
5981,Food categories classification and Ingredients estimation using CNNs on Raspberry Pi 3
5982,A Novel Multi-Model Decision Fusion Network for Object Detection in Remote Sensing Images
5983,Drone Detection and Pose Estimation Using Relational Graph Networks
5984,Compact Representations of Dynamic Video Background Using Motion Sprites
5985,Coronary Calcium Detection Based on Improved Deep Residual Network in Mimics
5986,Figure-ground representation in deep neural networks
5987,Enhancer prediction with histone modification marks using a hybrid neural network model
5988,Contextual Action Cues from Camera Sensor for Multi-Stream Action Recognition
5989,LMR: Learning a Two-Class Classifier for Mismatch Removal
5990,A Mobile-Based Deep Learning Model for Cassava Disease Diagnosis
5991,Characterizing the SOM Feature Detectors Under Various Input Conditions
5992,Building detection in high spatial resolution remote sensing imagery with the U-Rotation Detection Network
5993,Motion-Guided Cascaded Refinement Network for Video Object Segmentation
5994,Semantic segmentation and detection of mediastinal lymph nodes and anatomical structures in CT data for lung cancer staging
5995,Pano-RSOD: A Dataset and Benchmark for Panoramic Road Scene Object Detection
5996,Safety Helmet Wearing Detection Based On Deep Learning
5997,A deep learning framework for nucleus segmentation using image style transfer
5998,Exemplar based experience transfer
5999,Head pose estimation with neural networks from surveillant images
6000,Modeling long range relations by feature translation
6001,Detection of the leading player in handball scenes using Mask R-CNN and STIPS
6002,DSN: A New Deformable Subnetwork for Object Detection
6003,Deep residual dense U-Net for resolution enhancement in accelerated MRI acquisition
6004,AADS: Augmented autonomous driving simulation using data-driven algorithms
6005,Early detection of retinopathy of prematurity stage using deep learning approach
6006,Gated bidirectional feature pyramid network for accurate one-shot detection
6007,Automatic diaphragm segmentation for real-time lung tumor tracking on cone-beam CT projections: a convolutional neural network approach
6008,"A low-cost, open-source framework for tracking and behavioural analysis of animals in aquatic ecosystems"
6009,Deep Online Storage-Free Learning on Unordered Image Streams
6010,Semantic Segmentation of Building Roof in Dense Urban Environment with Deep Convolutional Neural Network: A Case Study Using GF2 VHR Imagery in China
6011,Simultaneous Localization and Segmentation of Fish Objects Using Multi-task CNN and Dense CRF
6012,Discovering place-informative scenes and objects using social media photos
6013,A Curriculum Domain Adaptation Approach to the Semantic Segmentation of Urban Scenes
6014,Deep Interpretation of Parkland Environment for Autonomous Landscaping Robot for the Green Smart City
6015,Road Extraction from High-Resolution Remote Sensing Imagery Using Refined Deep Residual Convolutional Neural Network
6016,Using the U‐net convolutional network to map forest types and disturbance in the Atlantic rainforest with very high resolution images
6017,Objekterkennung im Weinanbau – Eine Fallstudie zur Unterstützung von Winzertätigkeiten mithilfe von Deep Learning
6018,Deep Learning-Based Video System for Accurate and Real-Time Parking Measurement
6019,Pathologist-level classification of histologic patterns on resected lung adenocarcinoma slides with deep neural networks
6020,Anchor Generation Optimization and Region of Interest Assignment for Vehicle Detection
6021,Object Detection on Base of Modified Convolutional Network
6022,Tensor Decomposition for Colour Image Segmentation of Burn Wounds
6023,Deep Visual Privacy Preserving for Internet of Robotic Things
6024,Rectifying Transformation Networks for Transformation-Invariant Representations with Power Law
6025,Learning representative features via constrictive annular loss for image classification
6026,A Feature Enriching Object Detection Framework with Weak Segmentation Loss
6027,Ontology-based conditional random fields for object recognition
6028,COSMO: Contextualized scene modeling with Boltzmann Machines
6029,Ship detection based on squeeze excitation skip-connection path networks for optical remote sensing images
6030,Un-supervised and semi-supervised hand segmentation in egocentric images with noisy label learning
6031,DeepHMap++: Combined Projection Grouping and Correspondence Learning for Full DoF Pose Estimation
6032,Deep learning for real-time fruit detection and orchard fruit load estimation: benchmarking of ‘MangoYOLO’
6033,Quantifying the Presence of Graffiti in Urban Environments
6034,Adversarial Learning of Structure-Aware Fully Convolutional Networks for Landmark Localization
6035,EffFeu Project: Towards Mission-Guided Application of Drones in Safety and Security Environments
6036,RTS-ELM: an approach for saliency-directed image segmentation with ripplet transform
6037,"1.1 Deep Learning Hardware: Past, Present, and Future"
6038,Pattern Recognition
6039,Joint Pedestrian and Body Part Detection via Semantic Relationship Learning
6040,Simultaneously Detecting and Counting Dense Vehicles From Drone Images
6041,A YOLO-based Separation of Touching-Pigs for Smart Pig Farm Applications
6042,Multi-Pig Part Detection and Association with a Fully-Convolutional Network
6043,Human Detection in Crowded Situations by Combining Stereo Depth and Deeply-Learned Models
6044,Silhouette Photo Style Transfer
6045,Camera-Based Blind Spot Detection with a General Purpose Lightweight Neural Network
6046,Beyond Supervised Learning: A Computer Vision Perspective
6047,"A Virtual Testbed for Critical Incident Investigation with Autonomous Remote Aerial Vehicle Surveying, Artificial Intelligence, and Decision Support"
6048,Mo2Cap2: Real-time Mobile 3D Motion Capture with a Cap-mounted Fisheye Camera
6049,Zero Shot Detection
6050,Parcel Tracking by Detection in Large Camera Networks
6051,DeepKey: Towards End-to-End Physical Key Replication from a Single Photograph
6052,"Acquire, Augment, Segment and Enjoy: Weakly Supervised Instance Segmentation of Supermarket Products"
6053,Counting the Uncountable: Deep Semantic Density Estimation from Space
6054,On the Integration of Optical Flow and Action Recognition
6055,Ex Paucis Plura: Learning Affordance Segmentation from Very Few Examples
6056,Ensemble of Convolutional Neural Networks for Heart Segmentation
6057,Deep-Learning-Based Polar-Body Detection for Automatic Cell Manipulation
6058,Vehicle Path Prediction based on Radar and Vision Sensor Fusion for Safe Lane Changing
